Time,RNC,CELLNAME,CellId,NODEBNAME,Integrity,VoiceTraffic(Erl),VP Traffic(Erl),PS Traffic(MB),PS RAB Attempt(number),RAB congestion PS(number),CS RAB Attempt(number),RAB congestion CS(number),RRC CS Attempt,RRC CS Success,RRC PS Attempt,RRC PS Sucess,CS RAB Suc(number),RAB PS Sucess,CS CSSR(%),PS CSSR(%),Soft handover attempt,SHO suc No,HHO Attempt,HHO suc,CS Call Attempt,CS Drop,CS InterRat HO Attempt(number),CS InterRat suc(number),PS Call Attempt,Drop PS,PS InterRat Attempt,PS InterRat suc,HSDPA Throughput (Mb/s)(mb/second),HSUPA Throughput (Mb/s)(mb/second)
10/03/2014 00:00,RCNA01-RNC,UNAM2904,47904,UNAM290,100%,0,0,167.9177,115,0,0,0,3,3,113,113,0,115,0,100,2,2,0,0,0,0,0,0,116,0,1,1,2.8799,0.0299
10/03/2014 00:00,RCNA02-RNC,USOF0871,19571,USOF087,100%,0,0,916.3482,158,0,0,0,1,1,152,152,0,158,0,100,225,225,16,16,0,0,0,0,163,0,0,0,0.8759,1.0783
10/03/2014 00:00,RCNA02-RNC,USOF0753,19453,USOF075,100%,0.0042,0,548.1755,93,0,3,0,3,3,93,93,3,93,100,100,29,29,13,13,3,0,0,0,93,0,0,0,3.1429,0.07
10/03/2014 00:00,RCNA02-RNC,USOF1326,20026,USOF132,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UZAM0219,33619,UZAM021,100%,0,0,2220.4633,105,0,0,0,0,0,24,24,0,105,0,100,215,215,16,16,0,0,0,0,83,0,2,2,3.0318,0.2205
10/03/2014 00:00,RCNA02-RNC,USOF0445,19145,USOF044,100%,0,0,675.6075,734,0,0,0,12,12,163,163,0,729,0,99.3188,153,153,27,27,0,0,0,0,616,0,0,0,0.7372,0.1138
10/03/2014 00:00,RCMP02,UMAP0732,7132,UMAP073,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,USOF0282,18982,USOF028,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UNIA0411,57411,UNIA041,100%,0.0042,0,200.8673,429,0,1,0,8,8,418,418,1,429,100,100,144,143,18,18,2,0,1,1,438,2,0,0,4.2186,0.0595
10/03/2014 00:00,RCMP02,UMAP0165,6565,UMAP016,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0176,6576,UMAP017,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0455,6855,UMAP045,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0846,7246,UMAP084,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP2684,9084,UMAP268,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0781,7181,UMAP078,100%,0.1125,0,1889.8403,850,0,11,0,80,80,771,771,11,849,100,99.8824,335,335,37,37,10,0,0,0,838,1,0,0,0.9629,0.0455
10/03/2014 00:00,RCMP02,UMAP0881,7281,UMAP088,100%,0,0,1598.1994,92,0,0,0,11,11,47,47,0,92,0,100,260,260,95,94,0,0,0,0,94,7,0,0,1.4803,0.1012
10/03/2014 00:00,RCMP02,UMAP2513,8913,UMAP251,100%,0.0125,0,1721.8278,116,0,1,0,1,1,106,106,1,116,100,100,144,144,116,116,1,0,0,0,114,0,0,0,1.6161,0.05
10/03/2014 00:00,RCMP02,UMAP0095,6495,UMAP009,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0016,6416,UMAP001,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UTET0591,28591,UTET059,100%,0,0,327.4522,414,0,0,0,16,16,411,411,0,414,0,100,53,53,4,4,0,0,0,0,416,0,6,6,1.0693,0.0425
10/03/2014 00:00,RCNA02-RNC,USOF0394,19094,USOF039,100%,0,0,576.513,826,0,0,0,0,0,103,103,0,825,0,99.8789,1286,1286,278,278,0,0,0,0,548,0,1,1,0.6552,0.052
10/03/2014 00:00,RCMP02,UGAZ1142,12342,UGAZ114,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,USOF0181,18881,USOF018,100%,0,0,83.3586,239,0,0,0,121,121,125,125,0,239,0,100,361,361,89,89,0,0,0,0,231,0,0,0,0.2573,0.0318
10/03/2014 00:00,RCNA02-RNC,UZAM0121,33521,UZAM012,100%,0,0,873.818,2216,0,0,0,24,24,132,132,0,2216,0,100,492,492,37,37,0,0,0,0,2211,0,0,0,1.3849,0.0928
10/03/2014 00:00,RCNA02-RNC,UMAN0382,24082,UMAN038,100%,0,0,863.6881,427,0,0,0,4,4,389,389,0,425,0,99.5316,363,363,333,334,0,0,0,0,426,0,0,0,0.8625,0.0291
10/03/2014 00:00,RCMP02,UMAP0146,6546,UMAP014,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1084,7484,UMAP108,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1074,7474,UMAP107,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UNIA0753,57753,UNIA075,100%,0.0167,0,821.2794,1153,0,4,0,438,438,604,604,4,1149,100,99.6531,632,631,126,126,3,0,0,0,1154,4,10,9,0.9354,0.1438
10/03/2014 00:00,RCMP02,UINH0811,15711,UINH081,100%,0,0,393.4512,161,0,0,0,0,0,157,157,0,161,0,100,12,12,4,4,0,0,0,0,164,1,0,0,3.3133,0.1775
10/03/2014 00:00,RCMP02,UGAZ0971,12171,UGAZ097,100%,0.0042,0,109.9796,63,0,2,0,2,2,61,61,2,63,100,100,2,2,0,0,2,0,0,0,64,0,0,0,3.7965,0.0321
10/03/2014 00:00,RCMP02,UMAP0821,7221,UMAP082,100%,0.0125,0,1427.3433,172,0,2,0,2,2,151,151,2,172,100,100,88,88,14,14,2,0,0,0,176,0,0,0,2.8194,0.0637
10/03/2014 00:00,RCMP02,UMAP1702,8102,UMAP170,100%,0,0,538.3786,189,0,0,0,0,0,180,180,0,189,0,100,84,84,1,1,0,0,0,0,188,0,0,0,1.1108,0.0276
10/03/2014 00:00,RCMP02,UMAP0014,6414,UMAP001,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1065,7465,UMAP106,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UINH0891,15791,UINH089,100%,0.0125,0,659.3059,123,0,1,0,1,1,103,103,1,123,100,100,110,110,212,212,1,0,0,0,115,0,0,0,0.8858,0.0294
10/03/2014 00:00,RCNA02-RNC,USOF0412,19112,USOF041,100%,0.0042,0,220.4063,317,0,1,0,3,3,292,292,1,316,100,99.6845,795,795,70,70,1,0,0,0,328,0,4,2,0.8413,0.3205
10/03/2014 00:00,RCMP02,UMAP0185,6585,UMAP018,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UZAM0015,33415,UZAM001,100%,0,0,1524.7917,2127,0,0,0,0,0,325,323,0,2124,0,99.2444,323,323,98,98,0,0,0,0,1652,2,5,5,1.2405,0.0812
10/03/2014 00:00,RCNA01-RNC,UNAM2144,47144,UNAM214,100%,0,0,269.2376,131,0,0,0,0,0,124,124,0,131,0,100,12,12,2,2,0,0,0,0,131,0,1,1,2.4381,0.032
10/03/2014 00:00,RCMP02,UMAP0761,7161,UMAP076,100%,0,0,1311.7577,538,0,0,0,7,7,510,510,0,538,0,100,576,575,191,191,0,0,0,0,541,1,1,1,0.836,0.0737
10/03/2014 00:00,RCMP02,UGAZ0281,11481,UGAZ028,100%,0,0,455.3791,5,0,0,0,0,0,5,5,0,5,0,100,0,0,0,0,0,0,0,0,6,0,0,0,0.7237,1.0819
10/03/2014 00:00,RCMP02,UMAP0563,6963,UMAP056,100%,0,0,94.9142,142,0,1,0,4,4,135,135,1,142,100,100,21,21,1,1,1,0,0,0,143,0,0,0,0.2462,0.0113
10/03/2014 00:00,RCNA02-RNC,USOF0055,18755,USOF005,100%,0,0,1567.8871,1648,0,0,0,8,8,133,133,0,1646,0,99.8786,41,41,69,69,0,0,0,0,1113,0,0,0,0.7052,0.1315
10/03/2014 00:00,RCMP02,UINH0832,15732,UINH083,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0363,6763,UMAP036,100%,0,0,1334.061,117,0,0,0,0,0,110,110,0,117,0,100,123,123,36,36,0,0,0,0,120,0,0,0,2.8409,0.0536
10/03/2014 00:00,RCNA02-RNC,UZAM2432,35832,UZAM243,100%,0,0,681.2947,125,0,0,0,13,13,102,102,0,125,0,100,512,512,208,208,0,0,0,0,128,0,13,13,0.8691,0.0387
10/03/2014 00:00,RCNA02-RNC,USOF0703,19403,USOF070,100%,0.0208,0,835.2941,201,0,1,0,1,1,182,182,1,200,100,99.5025,273,273,62,62,1,0,0,0,201,0,1,1,3.8922,0.0674
10/03/2014 00:00,RCNA02-RNC,UMAN1622,25322,UMAN162,100%,0,0,1508.1608,351,0,0,0,5,5,266,266,0,351,0,100,53,53,17,17,0,0,0,0,345,1,0,0,2.807,0.1369
10/03/2014 00:00,RCMP02,UMAP2393,8793,UMAP239,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0382,6782,UMAP038,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UTET0541,28541,UTET054,100%,0,0,147.5958,69,0,0,0,9,9,66,66,0,69,0,100,163,163,13,12,0,0,0,0,71,0,0,0,2.4881,0.0219
10/03/2014 00:00,RCMP02,UMAP0101,6501,UMAP010,100%,0,0,1571.0391,156,0,0,0,6,6,155,155,0,156,0,100,236,236,37,37,0,0,0,0,160,0,0,0,3.5352,0
10/03/2014 00:00,RCMP02,UMAP0213,6613,UMAP021,100%,0,0,392.0359,148,0,0,0,0,0,145,145,0,147,0,99.3243,453,453,9,9,0,0,0,0,145,0,0,0,1.5063,0.088
10/03/2014 00:00,RCMP02,UMAP1693,8093,UMAP169,100%,0,0,780.8262,154,0,0,0,8,8,126,126,0,154,0,100,146,146,41,41,0,0,0,0,153,2,0,0,1.3505,0.0538
10/03/2014 00:00,RCNA02-RNC,UNIA1344,58344,UNIA134,100%,0.0083,0,1022.8775,733,0,3,0,14,14,703,703,3,732,100,99.8636,195,195,55,55,4,0,1,1,749,0,11,10,2.7449,0.1308
10/03/2014 00:00,RCNA02-RNC,USOF0482,19182,USOF048,100%,0.0083,0,1297.4031,1284,0,1,0,23,23,787,787,1,1282,100,99.8442,640,640,307,307,1,0,0,0,1288,2,4,4,0.7351,0.0711
10/03/2014 00:00,RCNA02-RNC,UTET0403,28403,UTET040,100%,0,0,233.2241,52,0,0,0,0,0,51,51,0,52,0,100,165,165,36,36,0,0,0,0,55,0,1,1,2.6213,0.0321
10/03/2014 00:00,RCNA01-RNC,UCAB0946,61546,UCAB094,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP2392,8792,UMAP239,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1681,8081,UMAP168,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0975,7375,UMAP097,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UGAZ0141,11341,UGAZ014,100%,0.0083,0,2637.5253,286,0,2,0,10,10,258,258,2,286,100,100,33,33,0,0,2,0,1,1,287,0,0,0,2.712,0.115
10/03/2014 00:00,RCMP02,UINH0761,15661,UINH076,100%,0,0,434.8593,393,0,0,0,0,0,187,187,0,393,0,100,443,443,335,335,0,0,0,0,399,0,0,0,0.6339,0.0493
10/03/2014 00:00,RCMP02,UMAP0381,6781,UMAP038,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,USOF1325,20025,USOF132,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,USOF0101,18801,USOF010,100%,0,0,1046.8105,607,0,0,0,9,9,437,437,0,607,0,100,192,192,36,36,0,0,0,0,598,0,0,0,1.3501,0.0789
10/03/2014 00:00,RCMP02,UMAP0356,6756,UMAP035,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0836,7236,UMAP083,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UZAM1744,35144,UZAM174,100%,0,0,1937.4654,1628,0,0,0,3,3,313,313,0,1627,0,99.9386,900,899,123,122,0,0,0,0,1202,0,1,1,0.9609,0.0608
10/03/2014 00:00,RCNA01-RNC,UNAC2833,47833,UNAC283,100%,0.0125,0,73.7651,2,0,2,0,2,2,1,1,2,2,100,100,0,0,0,0,2,0,1,1,3,0,0,0,3.4445,0.0551
10/03/2014 00:00,RCNA01-RNC,UCAB1056,61656,UCAB105,100%,0,0,1062.5891,830,0,0,0,70,70,68,68,0,828,0,99.759,388,388,52,51,0,0,0,0,821,0,1,1,1.646,0.1109
10/03/2014 00:00,RCNA01-RNC,UNAM1335,46335,UNAM133,100%,0,0,85.0703,58,0,0,0,1,1,57,57,0,58,0,100,230,230,66,66,0,0,0,0,56,0,1,1,1.6546,0.0364
10/03/2014 00:00,RCNA02-RNC,USOF1183,19883,USOF118,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0292,6692,UMAP029,100%,0,0,912.6331,454,0,0,0,17,17,343,343,0,454,0,100,252,252,69,69,0,0,0,0,454,0,0,0,1.4564,0.0495
10/03/2014 00:00,RCMP02,UMAP0123,6523,UMAP012,100%,0,0,3163.3167,466,0,0,0,8,7,460,460,0,466,0,100,1039,1040,156,156,0,0,0,0,455,0,0,0,1.6239,0.1112
10/03/2014 00:00,RCNA01-RNC,UNAM2016,47016,UNAM201,100%,0,0,191.9383,25,0,0,0,2,2,22,22,0,25,0,100,32,32,16,16,0,0,0,0,26,2,2,1,1.5626,0.0368
10/03/2014 00:00,RCMP02,UMAP1071,7471,UMAP107,100%,0,0,5008.8589,308,0,0,0,2,2,300,300,0,308,0,100,145,145,110,110,0,0,0,0,300,1,0,0,6.1138,0.1065
10/03/2014 00:00,RCNA01-RNC,UNAM0424,45424,UNAM042,100%,0,0,1281.3987,497,0,1,0,7,7,431,431,0,497,0,100,622,622,159,159,0,0,0,0,499,2,0,0,1.1858,0.0323
10/03/2014 00:00,RCNA02-RNC,UTET0331,28331,UTET033,100%,0,0,1162.0699,189,0,0,0,7,7,1015,1015,0,189,0,100,846,846,211,211,0,0,0,0,474,0,0,0,4.4451,0.1732
10/03/2014 00:00,RCMP02,UMAP0043,6443,UMAP004,100%,0,0,1425.0803,81,0,0,0,1,1,79,79,0,81,0,100,313,313,98,98,0,0,0,0,86,0,0,0,1.8432,0.131
10/03/2014 00:00,RCNA02-RNC,UZAM0218,33618,UZAM021,100%,0,0,889.7087,168,0,0,0,5,5,119,119,0,168,0,100,126,126,14,14,0,0,0,0,152,0,1,1,1.2332,0.1611
10/03/2014 00:00,RCMP02,UMAP1441,7841,UMAP144,100%,0,0,456.0584,29,0,1,0,1,1,30,30,1,29,100,100,68,68,8,8,0,0,0,0,30,1,0,0,0.9915,0.0331
10/03/2014 00:00,RCMP02,UMAP0664,7064,UMAP066,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1224,7624,UMAP122,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA01-RNC,UNAC0723,45723,UNAC072,100%,0,0,383.5554,14,0,0,0,0,0,14,14,0,14,0,100,73,73,81,81,0,0,0,0,14,0,1,1,3.3246,0.096
10/03/2014 00:00,RCNA02-RNC,UMAN1033,24733,UMAN103,100%,0,0,221.3164,113,0,0,0,18,18,627,627,0,113,0,100,824,824,65,65,0,0,0,0,385,0,0,0,2.2783,0.0377
10/03/2014 00:00,RCNA02-RNC,USOF0013,18713,USOF001,100%,0,0,2437.7377,616,0,0,0,6,6,584,584,0,616,0,100,1024,1024,205,205,0,0,0,0,603,0,1,1,1.4333,0.1222
10/03/2014 00:00,RCNA02-RNC,USOF1652,20352,USOF165,100%,0,0,163.7163,11,0,0,0,0,0,92,91,0,11,0,98.913,126,126,5,5,0,0,0,0,35,0,0,0,0.9876,0.1987
10/03/2014 00:00,RCMP02,UMAP0504,6904,UMAP050,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0835,7235,UMAP083,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1735,8135,UMAP173,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0773,7173,UMAP077,100%,0,0,1201.7517,272,0,0,0,17,17,249,249,0,272,0,100,615,615,184,184,0,0,0,0,271,1,3,3,0.6298,0.0462
10/03/2014 00:00,RCMP02,UMAP2391,8791,UMAP239,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UTET0251,28251,UTET025,100%,0,0,336.8331,140,0,0,0,6,6,126,125,0,140,0,99.2063,451,452,77,77,0,0,0,0,135,0,1,1,1.0633,0.0443
10/03/2014 00:00,RCMP02,UMACTEST2,50001,UMACTEST,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1022,7422,UMAP102,100%,0.0042,0,1480.3625,257,0,0,0,16,16,246,246,0,257,0,100,226,226,51,51,2,0,0,0,259,0,0,0,1.2044,0.0448
10/03/2014 00:00,RCMP02,UMAP0935,7335,UMAP093,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0733,7133,UMAP073,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA01-RNC,UNAM2126,47126,UNAM212,100%,0,0,113.2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.0138
10/03/2014 00:00,RCNA01-RNC,UNAM0515,45515,UNAM051,100%,0,0,33.5106,2,0,0,0,0,0,2,2,0,2,0,100,2,2,3,3,0,0,0,0,3,0,0,0,0.2462,0.0275
10/03/2014 00:00,RCNA02-RNC,USOF0231,18931,USOF023,100%,0,0,228.6215,84,0,0,0,69,69,754,754,0,84,0,100,680,680,89,89,0,0,0,0,357,0,5,5,0.259,0.0273
10/03/2014 00:00,RCNA02-RNC,UTET1352,29352,UTET135,100%,0,0,923.3084,817,0,0,0,15,15,515,515,0,817,0,100,308,308,162,163,0,0,0,0,817,0,8,8,1.6938,0.0418
10/03/2014 00:00,RCMP02,UGAZ0991,12191,UGAZ099,100%,0,0,337.6414,43,0,0,0,3,3,41,41,0,43,0,100,68,68,87,87,0,0,0,0,42,1,2,0,1.254,0.0847
10/03/2014 00:00,RCMP02,UGAZ1141,12341,UGAZ114,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UINH0332,15232,UINH033,100%,0,0,1294.815,228,0,0,0,0,0,98,98,0,228,0,100,630,630,17,17,0,0,0,0,227,1,0,0,5.4109,0.0882
10/03/2014 00:00,RCNA01-RNC,UNAC0293,45293,UNAC029,100%,0.0042,0,39.4168,49,0,0,0,0,0,47,47,0,49,0,100,112,112,9,9,1,0,0,0,43,0,0,0,2.1084,0.0236
10/03/2014 00:00,RCNA02-RNC,USOF0281,18981,USOF028,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UZAM1635,35035,UZAM163,100%,0,0,1947.0094,131,0,0,0,4,4,114,114,0,131,0,100,121,121,15,15,0,0,0,0,138,0,1,1,1.0663,0.0562
10/03/2014 00:00,RCMP02,UMAP0903,7303,UMAP090,100%,0,0,1090.2076,489,0,0,0,12,12,274,274,0,489,0,100,871,871,174,174,0,0,0,0,488,0,0,0,0.9151,0.0433
10/03/2014 00:00,RCNA02-RNC,UMAN0171,23871,UMAN017,100%,0.0417,0,369.2767,464,0,7,0,13,13,495,495,7,464,100,100,584,584,55,55,8,0,0,0,471,1,0,0,1.0549,0.4319
10/03/2014 00:00,RCNA02-RNC,USOF1181,19881,USOF118,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0383,6783,UMAP038,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,USOF0031,18731,USOF003,100%,0,0,2021.8275,1271,0,0,0,44,44,1254,1254,0,1269,0,99.8426,1116,1114,147,146,0,0,0,0,1264,0,0,0,1.4113,0.0814
10/03/2014 00:00,RCNA01-RNC,UNAM2013,47013,UNAM201,100%,0,0,232.6656,11,0,0,0,1,1,10,10,0,11,0,100,3,3,41,41,0,0,0,0,11,1,0,0,2.5201,0.0301
10/03/2014 00:00,RCNA02-RNC,UTET2435,30435,UTET243,100%,0,0,2088.6955,1482,0,0,0,1,1,182,182,0,1476,0,99.5951,409,409,30,30,0,0,0,0,1028,0,0,0,1.1116,0.1596
10/03/2014 00:00,RCNA02-RNC,UTET0276,28276,UTET027,100%,0,0,1171.4279,449,0,0,0,0,0,111,111,0,449,0,100,43,43,29,29,0,0,0,0,317,1,2,2,2.5022,0.0459
10/03/2014 00:00,RCNA02-RNC,USOF1321,20021,USOF132,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA01-RNC,UNAC0721,45721,UNAC072,100%,0,0,400.2209,9,0,0,0,0,0,9,9,0,9,0,100,101,101,80,80,0,0,0,0,12,0,0,0,3.3232,0.0994
10/03/2014 00:00,RCMP02,UMAP2541,8941,UMAP254,100%,0.0167,0,576.6124,62,0,1,0,1,1,46,46,1,62,100,100,119,119,32,32,1,0,0,0,62,0,0,0,3.6284,0.0648
10/03/2014 00:00,RCMP02,UMAP1015,7415,UMAP101,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA01-RNC,UNAM2106,47106,UNAM210,100%,0,0,1190.6032,640,0,1,0,1,1,107,107,1,640,100,100,124,125,14,14,1,0,0,0,629,0,1,1,1.6553,0.1462
10/03/2014 00:00,RCMP02,UGAZ1113,12313,UGAZ111,100%,0,0,68.9834,148,0,1,0,9,9,141,141,1,148,100,100,39,39,5,5,1,0,0,0,149,0,1,1,3.9233,0.0317
10/03/2014 00:00,RCNA01-RNC,UNAM2073,47073,UNAM207,100%,0,0,425.8483,59,0,0,0,0,0,59,59,0,59,0,100,17,17,0,0,0,0,0,0,61,1,0,0,1.0068,0.0395
10/03/2014 00:00,RCNA02-RNC,UTET1112,29112,UTET111,100%,0,0,2347.1104,380,0,0,0,0,0,375,375,0,380,0,100,190,190,24,24,0,0,0,0,386,1,0,0,5.0173,0.2175
10/03/2014 00:00,RCMP02,UMAP1075,7475,UMAP107,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,USOF0383,19083,USOF038,100%,0,0,1108.3904,58,0,0,0,0,0,58,58,0,58,0,100,42,42,3,3,0,0,0,0,59,0,0,0,3.4806,0.1176
10/03/2014 00:00,RCNA02-RNC,UTET0313,28313,UTET031,100%,0,0,1079.5604,183,0,0,0,18,18,164,164,0,183,0,100,145,145,36,36,0,0,0,0,184,0,0,0,3.0557,0.2034
10/03/2014 00:00,RCNA02-RNC,USOF1322,20022,USOF132,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCNA02-RNC,UTET2473,30473,UTET247,100%,0,0,930.9086,208,0,1,0,7,7,174,174,1,208,100,100,2145,2145,298,293,1,0,0,0,195,0,8,8,1.736,0.1744
10/03/2014 00:00,RCMP02,UMAP0666,7066,UMAP066,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP1225,7625,UMAP122,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/2014 00:00,RCMP02,UMAP0541,6941,UMAP054,100%,0,0,1124.0702,305,0,1,0,2,2,228,228,1,305,100,100,884,884,183,183,0,0,0,0,275,0,0,0,0.9784,0.09
